Date,Sample Name,Farm Name,Soil Name,Crop Name,pH,Conductivity,Nitrogen,Phosphorus,Potassium,Boron,Copper,Ferrous,Manganese,Organic Carbon,Sulphur,Zinc,LAI,TII,ARI,RBI,CRI,FAI,MRI,HCI,Bi-carbonate,Carbonate,C/N Ratio,Calcium Carbonate,Col410,Col435,Col460,Col485,Col510,Col535,Col560,Col585,Col610,Col645,Col680,Col705,Col730,Col760,Col810,Col860,Col900,Col940,S1,S2,S3,S4,Temp,Moist,EC,Ph,Nitro,Posh,Pota
2026-01-18T00:00:00.000Z,F5_S3_Brinjal,F4,S7,Castor,8.02358672,513.2368874,194.9093328,44.40635603,182.5724456,0.76,0.636893468,5.11859813,6.440730539,0.53,40.00255498,1.331478493,0.804607864,0.008736209,0.130425749,0.348154245,0.368208511,25.14457943,10.90826768,0.016046415,250,0.604440047,27.3918933,0.199675312,1358.306893,261.4138441,853.8956352,153.2873413,446.9661569,276.0134801,65.96159194,101.7601413,539.2301322,131.41776,376.4354646,47.05685713,215.8526458,171.6315808,22000.27258,628.1774753,390.6597139,47.80173685,2640.487051,0,0,212.2287666,28.26888067,23.87565497,2158.267052,7.056169501,-15.36298686,126.4589764,1158.283992
2026-01-18T00:00:00.000Z,F6_S2_Brinjal,F1,S7,Papaya,7.655809104,7519.380921,194.3427455,43.46225282,231.6533014,0.76,0.624245256,5.119272626,6.391569151,0.53,39.95109161,1.333241468,0.852569574,0.023680409,0.111186935,0.281380752,0.444094423,13.32389005,6.185875882,-0.002692578,250,0.675389715,27.43698947,0.207977093,1503.128189,280.119746,760.373321,126.7601381,402.9370354,380.6357209,87.98064001,93.28004898,493.1631312,201.0849333,460.3976825,37.83100123,177.6878107,173.8128531,12548.8608,27.90385175,105.9910723,46.302904,768.1896182,0,0,178.207399,27.1300169,22.59520406,6405.557951,7.788880576,116.1659903,-180.3329022,391.2925825
2026-01-18T00:00:00.000Z,F4_s4_papaya,F1,S1,Castor,7.566131257,4144.327078,195.9810474,46.2715217,198.2695924,0.76,0.586432409,5.081759638,6.387545691,0.53,35.81158386,1.317711319,0.864621641,0.035408266,0.274290262,0.391319565,0.434395087,20.24114403,9.606108444,0.00586975,250,0.190170103,27.30645975,0.199240439,1668.49162,388.5836516,580.4227854,165.2837834,445.1024224,527.6971375,61.86572879,77.61165519,521.5220579,147.144878,296.1159166,36.44112689,207.1944185,151.7476374,-1394.111278,1170.917207,359.1703339,44.4396735,1139.923023,0,0,204.755478,26.43597294,27.03203829,-1599.800863,7.581569512,122.0559352,112.219444,415.8001562
2026-01-18T00:00:00.000Z,F4_s5_papaya,F1,S5,Papaya,7.658427578,4277.419056,195.9049986,44.0045729,212.2970077,0.76,0.636117045,4.967983489,6.332978016,0.53,38.80562572,1.337311548,0.926266246,0.008434557,0.160043372,0.261723392,0.388704953,19.81652618,11.27595905,0.011233001,250,-0.339134112,27.26481314,0.19929336,1567.060048,252.644259,641.786453,168.0743587,473.1215966,322.6534213,65.6795535,123.6661651,500.4234718,99.13324208,384.3154726,34.99043207,191.6615919,147.9295386,12066.76365,1363.772017,-40.87617389,55.05136928,640.8051661,0,0,317.3125715,28.09765149,29.61213941,-829.8694467,7.942750906,305.5664659,-138.6124442,451.7195736
2026-01-18T00:00:00.000Z,F1_Fx_Papaya,F4,S5,Cumin,6.561292831,-790.3495773,196.1536509,46.42685484,224.5168028,0.76,0.655578623,5.197732686,6.370930497,0.53,41.10471083,1.338780203,0.827633597,0.043698802,0.117937385,0.223605304,0.466243778,24.06408676,12.66820581,0.016476716,250,0.341887699,27.36340924,0.211589624,1543.449204,316.8361458,868.3895817,147.5107975,385.3088972,374.2356624,90.29792797,73.16356662,645.8740805,241.4124646,476.3798008,30.19591397,180.2640247,190.4876722,7702.410868,-479.2110375,-133.2532219,13.75459019,1713.539553,0,0,316.1318122,25.62083247,29.1323916,3694.400133,7.789546717,121.7849323,399.452637,80.16759354
2026-01-18T00:00:00.000Z,F2_S2_Brinjal,F3,S1,Guava,7.217587654,3145.499093,195.25765,45.71994797,199.1156825,0.76,0.606103646,5.225112693,6.40151672,0.53,37.66846971,1.341799327,0.933754957,0.026016376,0.078779417,0.111246688,0.440936554,7.327003814,9.072960058,0.011799776,250,0.102050304,27.6407596,0.193459934,1356.332417,235.596417,873.6561949,149.2762617,557.5651306,334.60073,82.70769346,73.69905069,449.7316116,189.4770337,404.7701453,43.30243279,194.0643997,153.6316914,15931.97218,1460.567142,10.25162984,57.69888753,2358.865566,0,0,224.629625,25.88767178,28.07744871,7931.803837,7.250951497,160.0858447,107.1871811,-145.1116314
2026-01-18T00:00:00.000Z,F4_s2_guava,F5,S4,Papaya,7.703612462,-1548.313428,195.1091457,42.93961119,206.2112668,0.76,0.63618229,5.255405376,6.368830273,0.53,37.97744305,1.343176375,0.790291762,0.021485851,-0.022833653,0.165901994,0.486379977,12.84937607,5.480852257,0.016251287,250,0.588862143,27.45398458,0.198902839,1069.129236,388.0155595,666.0902323,137.4840099,463.2902523,315.8960296,63.44185927,84.0620311,541.0500152,211.1672649,360.3308424,64.90258183,176.7208466,182.3392914,20357.968,524.0883374,-56.15340163,37.41272022,1492.723136,0,0,283.7598349,26.32658829,24.22305678,1022.588408,7.367021458,-219.4794472,-39.81264068,345.1044985
2026-01-18T00:00:00.000Z,F4_S1_Brinjal,F4,S2,Guava,7.462985049,4626.239512,194.4842356,46.24429279,240.4019677,0.76,0.675633768,5.239345183,6.453325531,0.53,39.53971957,1.324760248,0.737875079,0.027327935,0.143487647,0.160403152,0.419547584,18.00213796,9.355885869,0.015907624,250,0.122432845,27.30857142,0.201470604,1142.954165,263.9900972,1009.040792,141.6101866,501.3545495,457.1849207,65.31532391,91.36163913,565.178334,101.2259476,354.2624641,47.77115752,167.9260573,173.5884931,16537.90328,-37.13324713,145.2466678,60.27300725,1263.297618,0,0,254.7036576,29.21800725,23.64049836,-313.1451735,7.299329363,69.58635015,240.1360216,1035.223998
2026-01-18T00:00:00.000Z,F2_S3_Guava,F6,S1,Castor,7.19388042,-1681.144615,195.8839319,42.70245411,207.5453585,0.76,0.656064231,5.027696978,6.346791491,0.53,37.79240185,1.326976181,0.712721615,0.054154121,0.181856655,0.320684467,0.500619631,3.697122295,12.34445476,0.024128044,250,0.167948174,27.38231841,0.20393768,1501.26329,342.6349682,864.0765572,149.3030757,436.4368888,426.4693488,86.65368194,70.51213026,466.5004141,180.7519603,433.2995656,36.76884528,181.4443205,223.7777727,18066.19251,-607.1120959,284.482482,29.92053596,951.2303605,0,0,234.2900066,26.99410002,25.23499952,-3788.870895,7.608481835,359.2249926,67.64260351,-307.1504707
2026-01-18T00:00:00.000Z,F4_S3_Brinjal,F5,S2,Guava,7.442151711,4896.019316,195.6324432,43.22249978,189.3653372,0.76,0.688591941,5.192169269,6.365367118,0.53,41.48060498,1.338469794,0.920132372,0.055175771,0.202228333,0.163896649,0.682994794,24.81318187,7.497072451,0.013473488,250,0.423815525,27.25566892,0.201358161,1378.821126,283.0405529,746.9333766,127.5658047,357.893481,416.9871527,76.35074857,87.28394461,541.4101287,158.2149806,348.5574966,42.84922722,188.8622953,185.102859,23721.38894,890.7245223,240.4328942,15.65496591,1443.884564,0,0,284.1891862,28.32344791,26.08641918,2476.274613,7.326982739,167.4542824,-16.21602377,423.5187252
2026-01-18T00:00:00.000Z,F1_S1_Papaya,F4,S3,Brinjal,7.401652573,5160.69182,195.0333537,47.3828147,216.7745275,0.76,0.646868502,5.232111681,6.388174186,0.53,41.79997657,1.33848474,0.866871848,0.044684867,0.128533221,0.26163777,0.53403423,17.00679772,8.445489186,0.013301305,250,0.173264843,27.48827462,0.195362982,1372.210405,223.3225684,1221.525447,174.6702584,431.7297391,303.1419223,70.09199562,88.8122212,406.0194595,135.9323882,268.6395016,40.62151847,199.7910871,174.7305321,8116.094259,583.9242177,20.23183204,68.90966718,30.60224972,0,0,260.7316297,27.04271564,24.90719266,-628.9273865,7.24676569,180.3501753,44.22248198,1170.188419
2026-01-18T00:00:00.000Z,F1_S3_Cumin,F1,S5,Papaya,6.485375198,5418.881542,193.5821734,46.95949675,231.8042866,0.76,0.615128237,5.229843387,6.460823648,0.53,40.37765121,1.326517433,0.772125028,0.00574473,0.191664111,0.351410274,0.611415392,13.98724803,7.329860967,0.023516381,250,0.082888221,27.2727303,0.201328874,1457.606815,336.791269,768.6274259,215.6867985,317.541226,271.5911422,83.79162505,86.58607349,354.3593212,130.8284136,417.6118793,50.81370064,211.5858864,178.3266978,21252.64512,987.0953909,9.430693169,70.52293237,2236.943528,0,0,301.0697392,27.58569885,25.42450654,539.3751882,7.653344508,-93.47734541,-16.35631373,789.3879225
2026-01-18T00:00:00.000Z,F4_s3_guava,F3,S2,Brinjal,6.431648409,1551.825293,194.1016962,43.12821091,201.3358558,0.76,0.655001178,5.18010705,6.429786121,0.53,37.46684318,1.328773309,0.887833882,0.044362327,0.258722617,0.501474718,0.489618077,17.01060984,6.983524509,0.01184337,250,0.138755674,27.40398237,0.210195061,1506.284292,419.9147287,832.7226186,207.6094452,520.0571083,462.2905145,96.60205829,82.90722814,653.7621926,223.9586556,246.9220687,53.97953653,202.2546815,149.63085,23907.90549,323.7739273,-92.59322965,41.34967848,919.2784496,0,0,262.2425502,25.72557797,27.79596333,-592.8311256,8.354609155,378.7700717,483.1033628,1357.010015
2026-01-18T00:00:00.000Z,F3_S1_Castor,F2,S1,Castor,6.79858742,-1084.884519,195.7127035,46.67725332,245.557716,0.76,0.60532536,4.983296218,6.350576724,0.53,38.18324861,1.347219555,0.953590544,0.026369608,0.217640592,0.354612967,0.493814418,26.42252669,8.789653348,0.019654254,250,0.236699548,27.62006469,0.204426817,1062.269021,265.1631768,552.7234325,158.7337197,585.5533859,376.5740777,75.92329356,78.60568382,573.2482924,260.1333628,352.6028921,33.14833767,184.6336663,183.9081704,16702.71744,968.0523089,228.9842113,21.94192993,1772.954669,0,0,260.8014271,27.35402845,26.59879337,-2978.514597,7.159970544,209.3402208,162.1259713,919.7901276
2026-01-18T00:00:00.000Z,F1_S1_castor,F3,S3,Castor,7.142307067,2276.036166,195.9109308,43.36980418,222.720419,0.76,0.634535151,4.922378918,6.438994803,0.53,39.89138852,1.342020609,0.825424507,0.009318371,0.140501588,0.314906201,0.447133005,14.2612326,10.58779336,0.016522498,250,0.516894954,27.41173176,0.199996079,1133.264731,243.3903635,700.872497,134.2820669,338.4618268,312.0056675,85.40522486,109.4334788,508.3835905,190.0850349,429.5080156,28.26889005,211.9433181,149.0505835,14762.39854,1095.58678,70.63447371,50.70430501,1044.380691,0,0,263.7575642,28.0019002,29.87534529,4041.126933,6.997852119,245.7704645,-170.9363458,-14.66438815
2026-01-18T00:00:00.000Z,S1_F2_Guava,F6,S1,Guava,6.753591989,1293.589948,195.7679855,47.05910314,214.7861846,0.76,0.637409668,5.113503498,6.381527085,0.53,37.07745431,1.315195944,0.857275375,0.025600508,0.096018874,0.375367386,0.338168751,17.7701337,6.039119849,0.007947877,250,0.626965108,27.41864766,0.211992127,1279.611096,258.5023758,1005.356892,174.8331152,372.9775073,442.2926399,60.19203789,98.73550502,521.2001568,129.4203016,381.9092447,39.19038373,146.7166852,168.2963395,7257.32668,143.4078183,351.1166054,29.15083077,2304.77659,0,0,279.0580307,28.6687355,34.76611024,-308.5154407,8.374360667,188.1734238,385.9682072,835.3004895
2026-01-18T00:00:00.000Z,F4_S1_Brinjal,F2,S5,Brinjal,7.230695015,4853.286864,194.31029,44.14520349,229.2788819,0.76,0.628063275,5.115939536,6.292630502,0.53,40.03836927,1.308409949,0.892384827,0.039904153,0.188122778,0.424102244,0.511599454,10.86082049,12.37365728,0.00826281,250,0.392730226,27.4177056,0.204616093,1268.22513,261.7665435,1016.062754,185.2966374,564.6626795,281.2227953,61.07334379,67.49993672,616.8689836,174.7397443,404.6430132,51.11774855,232.8664439,186.310407,1777.81494,676.3521856,148.4406073,50.44764538,2148.524238,0,0,297.0415344,26.77903628,25.04651659,4317.854943,7.191184102,93.36337306,58.52264547,484.8852095
2026-01-18T00:00:00.000Z,F2_S2_Papaya,F1,S7,Brinjal,7.953497724,5067.002509,194.9832054,41.86006367,183.3429063,0.76,0.657809715,5.200104492,6.363559816,0.53,41.24808259,1.345940769,0.497375958,0.050227291,0.158209049,0.414479418,0.365317545,19.03539301,0.47074323,0.021332589,250,1.049599101,27.31129326,0.199635658,1184.484935,378.6493951,632.2656269,162.8775857,344.6273219,556.9583171,90.3697983,76.64032026,519.903056,208.3918077,360.7797367,38.86636454,175.1587005,171.1347577,14809.74964,1621.433246,-95.92277436,52.67946231,2941.595096,0,0,227.7533083,25.38751826,26.18747168,2971.604654,7.812709216,162.3297919,130.1648166,262.1604228
2026-01-18T00:00:00.000Z,F3_S1_Papaya,F2,S6,Papaya,7.088999094,2134.775715,194.4925387,47.23674032,206.9352602,0.76,0.652448882,5.105255555,6.393470617,0.53,42.99081912,1.310306133,0.84675517,0.008751719,-0.011516419,0.267267077,0.435085694,15.51905458,7.775901318,0.015288687,250,0.175401543,27.2694031,0.205079482,1164.220409,316.1924659,889.5990437,174.6677357,644.883559,202.7831378,86.9507191,78.96739931,457.9526613,175.6683847,390.6939718,40.52372369,177.2223163,153.4913381,15985.42855,209.3381133,404.7633242,35.29293397,1492.883434,0,0,255.6496778,26.91848714,23.28915424,743.2081877,7.610531997,105.4573282,285.1888987,602.2524837
2026-01-18T00:00:00.000Z,F5_S2_Brinjal,F3,S3,Cumin,7.684537199,-603.5991156,194.7836465,45.06818118,196.1557275,0.76,0.632062993,5.072833923,6.363709456,0.53,39.04599566,1.32390399,0.712801684,0.049937847,0.135040652,0.607276689,0.448212442,12.39474649,7.709291762,0.006934056,250,0.583570202,27.54337125,0.21194888,965.5272419,389.882364,917.6462642,176.8427622,595.4532623,341.7744147,74.29676594,85.58101664,550.7757905,160.8639184,440.6066889,40.75223974,216.1899974,192.1251751,14673.02474,1283.477296,-102.4666861,42.34917049,826.4474784,0,0,273.911241,27.53334908,23.57673968,-214.2820846,7.054728132,143.0481357,-315.0116016,316.1235066
2026-01-18T00:00:00.000Z,F4_S2_Brinjal,F3,S7,Cumin,7.267726915,2379.24673,194.6674334,49.2941608,242.0564125,0.76,0.674139101,4.937669952,6.421755702,0.53,41.1999591,1.342853165,0.718046328,0.011980274,0.308899629,0.43920101,0.394702494,18.11892857,11.29027032,0.006023879,250,-0.06108358,27.26666514,0.19827958,955.5109256,353.0278957,767.0154833,218.3278911,595.126888,437.8165807,84.57392165,57.04943606,567.5563847,175.1731121,393.834221,41.68434129,210.9477464,178.009277,20544.745,797.125422,215.5054477,69.83042914,1825.71365,0,0,288.6938081,27.59274017,33.19640543,3207.14199,7.301087322,-137.485367,52.75710457,305.2033874
2026-01-18T00:00:00.000Z,F2_S3_Papaya,F2,S2,Cumin,7.135985932,1090.785513,196.1142346,47.29398519,226.1429103,0.76,0.602416629,5.083765773,6.461176907,0.53,38.65585694,1.318067469,0.955221432,0.049706803,0.121435806,0.16634311,0.489871441,9.687530837,8.292315255,0.02433543,250,-0.065979097,27.39090829,0.215492579,1131.313641,201.3978785,743.7325183,122.0957965,516.4455015,416.0088103,79.19241457,82.6454147,460.8825623,124.462353,352.2458787,51.36958934,226.8695998,200.4073941,15687.1762,1079.795008,258.5316424,21.98756997,621.68123,0,0,241.2190914,25.54369083,22.98485733,2968.910045,7.419034064,-39.99698626,112.8657928,76.89728128
2026-01-18T00:00:00.000Z,F3_S3_Guava,F4,S5,Papaya,7.617394338,2218.033014,194.0765642,47.58203145,210.5131114,0.76,0.709590333,5.081001194,6.432230121,0.53,35.77500171,1.335055689,0.811962147,0.023726927,0.127787057,0.125110116,0.379387001,19.33646344,6.272633695,0.011337859,250,0.821728688,27.47105899,0.200177353,1332.187342,246.1114454,940.5409975,201.9053936,471.208475,409.0302469,94.71680688,89.76300343,528.6361342,158.6753477,264.6423158,42.63243947,206.7635261,179.0362333,1717.604886,928.42363,-20.31592077,75.05705841,3353.859889,0,0,246.6328572,28.23563674,28.63371768,-194.5157002,7.397192744,180.8032144,485.2718193,1029.237546
2026-01-18T00:00:00.000Z,F5_sx_Brinjal,F6,S6,Castor,6.86942131,4646.227602,194.9492349,43.50364909,206.3917059,0.76,0.617105269,5.098413752,6.353196692,0.53,40.49688487,1.332562531,0.943525253,0.029633891,0.328276446,0.320155451,0.35800284,21.04218371,7.762113656,0.011925888,250,-0.088121793,27.15700596,0.206360019,857.6140748,258.7576404,715.8594698,121.4613679,432.8390809,389.0407163,92.71673484,106.0237354,404.2545707,209.7058208,432.8187029,28.40165376,239.0754124,167.1836549,22134.6777,872.1146769,67.30624877,53.76638217,745.1120479,0,0,243.4833513,27.99483797,20.35786715,2172.557058,7.698187858,161.3071485,372.6700415,-182.3720882
2026-01-18T00:00:00.000Z,F3_S1_Papaya,F2,S1,Papaya,6.866966987,-327.1151122,195.7009083,44.19334266,224.8059357,0.76,0.655244528,5.192527295,6.444962276,0.53,37.97206465,1.310685939,0.885612129,0.051072114,0.143421014,0.209157469,0.556278438,17.56250188,3.984436472,0.014440814,250,1.027863057,27.39612042,0.20191152,1236.688801,269.7907799,908.8029246,208.9872762,292.5868549,487.5949209,70.88825685,86.68572177,562.9552798,229.6168739,360.6893343,43.66362165,197.2872427,167.8603504,12335.50271,649.1202063,282.9167302,40.77553695,1631.761514,0,0,222.8859661,27.19871248,27.65200597,-638.7230895,8.075654374,161.3775798,175.8500118,391.7063895
2026-01-18T00:00:00.000Z,F6_sx_Brinjal,F6,S4,Brinjal,7.642802113,2505.121213,194.3325073,43.06253873,200.6222536,0.76,0.656267582,5.087956333,6.409259669,0.53,43.25884884,1.347543379,0.848951616,0.041077776,0.230011223,0.492198239,0.399858951,26.43053955,6.206243019,0.003798126,250,-0.148979237,27.45419416,0.212147108,1322.635918,253.4747058,899.3373426,167.1318525,290.120378,420.3944517,86.01162608,90.52893014,568.9322562,195.5213889,348.4751805,53.17313994,184.5996751,156.7955188,8478.782175,1668.089536,319.1426256,44.45037797,1547.286826,0,0,253.5889341,25.42753894,24.61233035,351.9707861,7.006443564,-46.34475738,19.92794518,730.1805244
2026-01-18T00:00:00.000Z,F4_s3_cumin,F2,S7,Papaya,7.091392263,4724.216307,194.8564483,43.95696559,181.9883743,0.76,0.581176405,5.002440037,6.420898651,0.53,44.62732804,1.348525384,0.910241953,0.023422605,0.104824459,0.47444482,0.594443898,30.8759196,10.62741312,0.01511704,250,0.522141844,27.51907756,0.203492488,1211.316358,318.7821739,808.924593,155.494045,600.4394246,455.721023,77.86149247,92.96348214,540.5297856,167.4344031,455.0614933,61.18236766,176.6916139,172.5827526,11239.7736,1310.599117,151.0727118,52.92769052,1917.947067,0,0,240.5294279,27.2668256,25.29870231,4065.88492,7.037434989,149.402122,179.1134469,-433.3017245
2026-01-18T00:00:00.000Z,F4_s4_cumin,F5,S3,Brinjal,7.571889976,3987.745236,194.0162807,45.28090373,246.7343402,0.76,0.63460338,4.856833288,6.364490988,0.53,39.09802254,1.325884357,0.705643157,0.016851168,0.207778217,0.152303281,0.485813012,25.35864657,9.908294713,0.024153976,250,0.394397652,27.41232903,0.196826532,1044.816653,226.0582838,526.2872912,134.3627697,408.5351802,438.0459222,82.08134634,109.1125708,658.6830024,187.3035497,408.0972155,64.65961629,173.6013108,191.7035944,12803.18437,1044.943273,60.74380006,49.09350456,579.6015888,0,0,262.1249957,27.33992974,27.06720236,3005.701373,7.813403928,338.236763,259.1664894,650.7607638
2026-01-18T00:00:00.000Z,F2_S1_Cumin,F4,S3,Brinjal,6.688680296,4984.48161,195.2916778,45.12368031,179.1074676,0.76,0.56300574,5.331562024,6.391637159,0.53,40.08097848,1.342338736,0.737583628,0.009174589,0.121303362,0.171027158,0.502279507,11.32848981,10.19834662,0.010815426,250,-0.003959418,27.49915889,0.199676395,1022.842134,255.6985901,572.2891109,167.0137844,396.0831387,270.6728258,85.61882502,64.06298868,439.2762082,189.5154781,425.9631423,39.21063114,194.2225024,155.1620602,14584.02552,1476.493715,-55.72447233,48.90269168,623.2031487,0,0,287.0762416,27.10609803,27.28142144,3012.505222,6.730078613,124.1930399,113.7645677,1012.25655
2026-01-18T00:00:00.000Z,F4_s3_guava,F4,S7,Guava,8.059623319,-290.2295449,195.5665209,48.37986805,213.5557397,0.76,0.651132396,5.146357342,6.467439915,0.53,39.64711965,1.315547749,0.61640981,0.012714556,0.146741129,0.495452905,0.573478929,19.67713354,5.879241067,0.018270112,250,0.996369391,27.29024679,0.19985096,893.3537188,258.9708874,878.2068785,105.8531937,359.2311241,269.8985508,47.42686493,96.4289723,414.0793687,206.9166241,406.5663674,46.80107164,213.1280238,198.3913543,12124.79177,443.5211119,133.6231786,59.17903123,1644.034498,0,0,143.848128,27.59401901,26.58131426,8498.187403,7.669871657,-133.8975835,307.4046929,122.8666396
2026-01-18T00:00:00.000Z,F3_S4_Brinjal,F3,S2,Cumin,8.07236172,3778.425933,195.9712424,44.69259135,190.7256421,0.76,0.639374605,5.064715288,6.416188396,0.53,39.46501046,1.320918049,0.864173033,0.032590158,0.176479993,0.313239613,0.393857703,18.84560493,12.11493213,0.011053913,250,0.503270292,27.30416647,0.212150323,1537.430169,303.6897278,1036.4071,180.9998834,471.0033306,348.4393703,76.29432105,90.38993029,655.8092398,224.8617288,344.6587934,52.57751537,198.9086117,131.0714548,15663.50969,652.5822613,68.54569797,48.84924478,2544.796974,0,0,264.6370284,26.90476939,24.91542249,4646.818452,7.4899503,201.6161238,296.6021531,-784.0168473
2026-01-18T00:00:00.000Z,F5_S4_Castor,F3,S5,Brinjal,6.863489613,-374.615139,194.1461155,46.95121948,219.8718782,0.76,0.593334046,5.007485006,6.374223324,0.53,39.19554839,1.321612319,0.804304752,0.014942801,0.16244265,0.204812609,0.470284634,15.8244035,12.4811567,0.016654724,250,0.814305144,27.41391597,0.19942789,1408.2054,231.8169922,1074.02431,190.9554562,322.9031153,346.3561476,71.28056276,86.85874585,548.0197449,164.7395625,400.7077249,40.08284386,213.4689695,161.8886544,18013.83985,423.6253501,39.45492695,42.79499292,1389.942659,0,0,293.1071353,27.83557343,25.14944131,398.1865969,7.11456889,372.8409164,-84.03468432,1055.110592
2026-01-18T00:00:00.000Z,F1_S2_castor,F2,S1,Guava,7.396390883,2162.794371,194.7834945,48.81627621,187.7120891,0.76,0.645498215,5.090330496,6.376922438,0.53,39.89615446,1.303520925,0.78876807,0.07967684,0.200914287,0.293270936,0.401072077,9.471403222,7.413386983,0.014747429,250,0.135784318,27.30126493,0.205662817,1290.334135,334.6790697,790.9333957,166.6015324,507.7167741,416.5004601,57.25483746,70.41900087,527.8830304,187.949832,388.4224949,68.06127695,241.8050497,180.7288223,14361.98906,1275.821204,243.2526067,39.616906,1117.53456,0,0,201.6397173,26.98021679,18.54006219,3616.000266,7.579740668,84.71364458,357.7647387,770.0249357
2026-01-18T00:00:00.000Z,F4_sx_Papaya,F1,S7,Brinjal,6.937697368,-693.0695343,194.7198232,44.68508792,195.8195833,0.76,0.716818101,5.281515015,6.420672303,0.53,38.79610869,1.329372142,1.100890608,0.031159842,0.071544844,0.110781298,0.482444421,19.18389898,12.36595686,0.014404047,250,-0.465590702,27.36644705,0.196465004,916.1055075,285.2314433,891.7881286,193.4374753,339.8908369,375.3915923,86.86486661,90.46294514,590.8703156,159.5930527,353.6158134,34.01008704,178.448212,173.027958,14569.80803,232.6784473,143.7051673,22.44719037,1630.291271,0,0,341.3893205,28.40650738,24.20553664,2033.031313,7.213521802,-24.45563331,149.5623047,-730.7997021
2026-01-18T00:00:00.000Z,F2_S2_Cumin,F3,S3,Brinjal,8.101056046,210.261181,194.6994363,46.1143029,220.7165947,0.76,0.660172825,5.322885298,6.328362567,0.53,40.33271714,1.324078061,0.842249551,0.029067301,0.074688875,0.229901474,0.33517233,15.22709335,8.046569452,0.012459744,250,0.453033406,27.49016605,0.199222284,1370.107951,302.5275944,561.0164335,199.2309282,398.3718749,488.5261258,60.95515478,87.26569847,443.2875861,140.6721362,375.9638441,54.5786671,195.9958202,163.8903074,9139.546195,934.6256254,-158.5536516,63.46723985,272.8080636,0,0,272.3106623,27.29431733,27.28202444,-142.3632443,7.422798558,149.832851,153.2388667,-80.78218748
2026-01-18T00:00:00.000Z,F3_S1_Cumin,F4,S4,Brinjal,7.623426329,8466.702948,195.8979788,45.30006683,205.2560783,0.76,0.69226248,4.983335732,6.430795222,0.53,40.5226363,1.341182432,0.811194385,0.025296528,0.098314456,0.482249197,0.51066914,15.57767936,10.37685554,0.013857012,250,0.184629437,27.50339177,0.19895987,1579.040415,195.6297148,1024.069532,168.7548298,400.946341,313.935592,67.98152781,90.30096798,414.7923767,198.0867446,345.2532517,42.87351941,201.4445851,163.3419195,3278.420659,392.6856098,-13.83070664,47.00910608,91.90419614,0,0,205.0355187,26.11231245,28.8437976,1376.678214,7.271776376,-85.60057995,128.7798471,-405.6468611
2026-01-18T00:00:00.000Z,F4_s6_cumin,F4,S1,Brinjal,6.633372339,960.7677792,195.1425653,46.89993597,238.6893113,0.76,0.657300388,5.208775898,6.387161842,0.53,40.30444171,1.341479575,0.637168767,0.008973169,0.081087305,0.334720141,0.503722034,14.64111697,9.371465327,0.019701888,250,0.62199583,27.38606767,0.200081469,1767.631914,278.6542902,1106.005896,149.642448,372.4959484,441.9716832,89.48838845,79.02034588,460.5925938,171.6552986,308.3051478,51.66513019,189.4818432,177.8217883,3027.566095,443.5226995,209.6139315,59.8385711,1738.782533,0,0,238.0475361,27.75837287,27.3894669,1007.007977,7.734008613,-74.43450223,10.39131545,350.2652089
